date_utc,mean_return,return_dispersion,avg_vol_30d,vol_dispersion,avg_trend,pct_uptrend,pct_downtrend,crypto_return,fx_return,btc_vol_30d,avg_pairwise_corr_30d,cluster_kmeans,regime_kmeans,cluster_gmm,regime_gmm,gmm_prob_risk_off,gmm_prob_risk_on,gmm_prob_high_volatility,gmm_prob_calm
2025-07-14,0.003421831526216131,0.006955261960910717,0.01604118073286899,0.014877048294858274,0.6666666666666666,0.6666666666666666,0.0,0.00480080197847151,0.002042861073960752,0.015572177257784696,0.9083277462074628,0,risk_on,3,calm,1.4930919893684545e-38,7.131157787231553e-19,2.1291095221129403e-50,1.0
2025-07-15,0.005997508684683295,0.0192607771545621,0.016096131875836577,0.01504963733098208,0.6666666666666666,0.6666666666666666,0.0,0.010749987956399995,0.0012450294129665955,0.01606506072554492,0.8631350949015597,0,risk_on,3,calm,3.3961843450664834e-23,8.513097575414457e-26,3.759225065247934e-50,1.0
2025-07-16,0.025422024943022387,0.03608405831465664,0.016665266191758954,0.015998529078495635,0.6666666666666666,0.6666666666666666,0.0,0.050245856212029004,0.0005981936740157753,0.016009880579336257,0.8534008932172515,0,risk_on,3,calm,9.666475712951168e-19,4.10358654685194e-30,2.1398354424658963e-59,1.0
2025-07-17,0.009891060696932574,0.015369715107031839,0.01647170076828714,0.01595884119715792,0.8333333333333334,0.8333333333333334,0.0,0.02108435689471344,-0.0013022355008482922,0.01530929086529522,0.8534649732257164,0,risk_on,3,calm,1.3887335817621724e-31,2.0748582814794866e-25,4.489193444650074e-71,1.0
2025-07-18,0.015491868016479449,0.033251885123133484,0.016865573212746513,0.016558101783240745,0.8333333333333334,0.8333333333333334,0.0,0.02994975551005219,0.0010339805229067078,0.01555117733984428,0.7962858201400138,0,risk_on,3,calm,6.2053498028800116e-18,3.217117948049486e-41,2.717867377371171e-103,1.0
2025-07-21,-0.0005898444175623241,0.0038268061502749963,0.01658989567585065,0.01671464787849219,0.8333333333333334,0.8333333333333334,0.0,-0.001988551097077851,0.0008088622619532027,0.01503338400403753,0.6877575990999018,0,risk_on,3,calm,2.146991692648023e-14,2.8644341399957937e-71,4.725697212566526e-263,0.9999999999999786
2025-07-22,0.0024564368111654744,0.010519924999189951,0.016391620597575395,0.016350542185599892,0.8333333333333334,0.8333333333333334,0.0,0.005199034122357375,-0.00028616050002642596,0.015037043746466644,0.6480014301423639,0,risk_on,3,calm,1.0977007702390572e-13,4.560486096339726e-92,0.0,0.9999999999998903
2025-07-23,-0.02520719853075302,0.043839558423733216,0.016714017903331584,0.017722847664659182,1.0,1.0,0.0,-0.050845531389179945,0.0004311343276739062,0.013492615872771523,0.61428790712896,0,risk_on,3,calm,3.470774723869774e-24,7.187798454225719e-117,0.0,1.0
2025-07-24,-0.0028402425202235793,0.018586607020447437,0.016841278661189733,0.01805234257405929,1.0,1.0,0.0,-0.005903073900473399,0.00022258886002624045,0.013551230336068008,0.6062612806915184,0,risk_on,3,calm,1.9433932915449872e-26,2.3323839746304513e-116,0.0,1.0
2025-07-25,0.003501793799615941,0.008862122400358061,0.01669176968132535,0.0180223316471149,1.0,1.0,0.0,0.0059008589962668,0.0011027286029650825,0.013584992224674356,0.6189304762383768,0,risk_on,3,calm,4.045840295138844e-26,2.0480049021466303e-111,0.0,1.0
2025-07-28,-0.014184816488972962,0.024524199039465677,0.017040040537907523,0.018666750959506376,1.0,1.0,0.0,-0.03051369525118804,0.0021440622732421164,0.013911430582431137,0.6360800684579956,0,risk_on,3,calm,2.1758802543563514e-26,7.039271371992473e-110,0.0,1.0
2025-07-29,-0.003120128737922149,0.007223016110129659,0.017199324816868755,0.018528296906460084,0.5,0.5,0.0,-0.00425011581710603,-0.0019901416587382683,0.013880726157494009,0.6353007519008953,0,risk_on,3,calm,1.0464967459279297e-18,2.295535033257371e-78,0.0,1.0
2025-07-30,-0.002466745691894423,0.007968515579682681,0.017080492614742124,0.01847021124695873,0.5,0.5,0.0,-0.004630664981662869,-0.00030282640212597745,0.013645047709719214,0.6283956239375365,0,risk_on,3,calm,1.933950592779048e-21,5.499073640724667e-81,0.0,1.0
2025-07-31,-0.01520463379717224,0.020688047793324935,0.017225101077830058,0.018353790319424565,0.5,0.5,0.0,-0.03115493192182132,0.0007456643274768396,0.0138300484468331,0.6328406100595635,0,risk_on,3,calm,4.595627973860103e-19,2.7204770958897953e-78,0.0,1.0
