date_utc,asset,close,daily_return,ma_20,ma_50,vol_30d,trend_signal,asset_class,vol_30d_rank,vol_30d_pct
2025-09-02,ETHUSD,4326.57,0.00273711631701401,4449.931,4051.6560000000004,0.047162898952846706,0.0,crypto,2.0,0.8571428571428571
2025-09-03,ETHUSD,4452.4,0.029083084290789207,4445.0215,4077.9438,0.046160824337547174,1.0,crypto,2.0,0.8571428571428571
2025-09-04,ETHUSD,4298.37,-0.03459482526277957,4437.812,4096.4488,0.046312262131893905,0.0,crypto,2.0,0.8571428571428571
2025-09-05,ETHUSD,4307.65,0.002158957930564309,4431.938,4113.006399999999,0.04625180206994087,0.0,crypto,2.0,0.8571428571428571
2025-09-06,ETHUSD,4274.15,-0.007776862094181269,4421.871999999999,4127.496,0.0451016270294884,0.0,crypto,2.0,0.75
2025-09-07,ETHUSD,4305.56,0.007348829591848904,4421.3815,4141.721200000001,0.04492356463228248,0.0,crypto,2.0,0.75
2025-09-08,ETHUSD,4305.84,6.503219093434431e-05,4432.879,4152.666,0.04350160038258803,0.0,crypto,2.0,0.8571428571428571
2025-09-09,ETHUSD,4309.93,0.0009498727309886768,4431.554999999999,4163.5896,0.04349605335538105,0.0,crypto,2.0,0.8571428571428571
2025-09-10,ETHUSD,4350.0,0.009297134756248937,4437.8335,4175.617200000001,0.0434938430104131,0.0,crypto,2.0,0.8571428571428571
2025-09-11,ETHUSD,4460.51,0.025404597701149445,4419.2970000000005,4192.2206,0.04073748346375629,1.0,crypto,2.0,0.8571428571428571
2025-09-12,ETHUSD,4714.66,0.05697778953527721,4416.193499999999,4212.3418,0.04157489434909192,1.0,crypto,2.0,0.8571428571428571
2025-09-13,ETHUSD,4669.0,-0.009684685640109714,4410.65,4231.205,0.04083646354745758,1.0,crypto,2.0,0.75
2025-09-14,ETHUSD,4605.93,-0.013508245877061453,4422.0955,4248.4624,0.04065954875591761,1.0,crypto,2.0,0.75
2025-09-15,ETHUSD,4524.56,-0.01766635619733692,4418.2415,4261.4752,0.04080550278353948,1.0,crypto,2.0,0.8571428571428571
2025-09-16,ETHUSD,4502.7,-0.004831409020987776,4418.029,4275.54,0.04077781128053422,1.0,crypto,2.0,0.8571428571428571
2025-09-17,ETHUSD,4592.17,0.01987030004219692,4422.0725,4291.5154,0.04031121643324161,1.0,crypto,2.0,0.8571428571428571
2025-09-18,ETHUSD,4589.4,-0.0006032006654806965,4433.5325,4307.094599999999,0.03878934539709971,1.0,crypto,2.0,0.8571428571428571
2025-09-19,ETHUSD,4471.0,-0.02579857933498919,4438.3535,4322.5532,0.03750069433535292,1.0,crypto,2.0,0.8571428571428571
2025-09-20,ETHUSD,4482.69,0.0026146276000893476,4442.8925,4342.4792,0.03713931803110785,1.0,crypto,2.0,0.75
2025-09-21,ETHUSD,4447.03,-0.007955044850301962,4449.506,4363.5638,0.025904112670764333,0.0,crypto,2.0,0.75
2025-09-22,ETHUSD,4202.42,-0.05500525069540785,4443.2985,4377.666,0.02759416142882593,0.0,crypto,2.0,0.8571428571428571
2025-09-23,ETHUSD,4165.19,-0.008859181138486938,4428.938,4386.5524000000005,0.027594809181863706,0.0,crypto,2.0,0.8571428571428571
2025-09-24,ETHUSD,4153.9,-0.00271056062268471,4421.7145,4397.399,0.023082381278238768,0.0,crypto,2.0,0.8571428571428571
2025-09-25,ETHUSD,3875.7,-0.06697320590288636,4400.117,4401.236999999999,0.023842126607013167,-1.0,crypto,2.0,0.8571428571428571
2025-09-26,ETHUSD,4034.27,0.04091389942462009,4388.1230000000005,4403.6968,0.02510469397856172,-1.0,crypto,2.0,0.8571428571428571
2025-09-27,ETHUSD,4020.35,-0.0034504383692712803,4373.8625,4403.8838,0.025091284419303972,-1.0,crypto,2.0,0.75
2025-09-28,ETHUSD,4143.25,0.030569477781785093,4365.733,4401.499599999999,0.025178887282300683,-1.0,crypto,2.0,0.75
2025-09-29,ETHUSD,4217.25,0.017860375309237897,4361.099,4400.8064,0.025411698565116284,-1.0,crypto,2.0,0.8571428571428571
2025-09-30,ETHUSD,4145.99,-0.01689726717647766,4350.8985,4399.2366,0.0255588670260979,-1.0,crypto,2.0,0.8571428571428571
2025-10-01,ETHUSD,4350.52,0.0493320051423185,4345.398999999999,4394.4494,0.02699585802525745,0.0,crypto,2.0,0.8571428571428571
2025-10-02,ETHUSD,4487.49,0.03148359276592205,4334.0405,4389.17,0.027577185993305654,0.0,crypto,2.0,0.8571428571428571
2025-10-03,ETHUSD,4515.89,0.006328704910763205,4326.385,4388.476,0.0271037162432824,0.0,crypto,2.0,0.8571428571428571
2025-10-04,ETHUSD,4490.01,-0.0057308747555853135,4320.589,4389.425,0.026303378772649825,0.0,crypto,2.0,0.75
2025-10-05,ETHUSD,4515.4,0.005654775824552649,4320.130999999999,4391.2303999999995,0.02631280775953199,0.0,crypto,2.0,0.75
2025-10-06,ETHUSD,4686.32,0.03785268193294056,4329.312,4395.4474,0.027042389944062318,0.0,crypto,2.0,0.8571428571428571
2025-10-07,ETHUSD,4449.8,-0.05047030505812655,4322.1935,4398.1359999999995,0.02875922058448193,0.0,crypto,2.0,0.8571428571428571
2025-10-08,ETHUSD,4527.3,0.017416513101712328,4319.0885,4407.1642,0.02890346342695418,0.0,crypto,2.0,0.8571428571428571
2025-10-09,ETHUSD,4370.9,-0.034545976630662945,4314.0835,4407.854,0.029667722509035977,0.0,crypto,2.0,0.8571428571428571
2025-10-10,ETHUSD,3836.15,-0.12234322450753843,4281.7564999999995,4400.088400000001,0.0371691282037563,-1.0,crypto,2.0,0.8571428571428571
2025-10-11,ETHUSD,3750.6,-0.022301004913780842,4246.9349999999995,4378.4756,0.036909815881304264,-1.0,crypto,2.0,0.75
2025-10-12,ETHUSD,4156.21,0.10814536340852143,4244.6245,4366.0652,0.04084852111253392,-1.0,crypto,2.0,0.75
2025-10-13,ETHUSD,4244.69,0.021288625935647953,4248.599499999999,4355.3616,0.04107438185205716,-1.0,crypto,2.0,0.8571428571428571
2025-10-14,ETHUSD,4126.39,-0.027870115367670922,4247.224,4350.348999999999,0.04129210829277306,-1.0,crypto,2.0,0.8571428571428571
2025-10-15,ETHUSD,3987.53,-0.03365169070301166,4252.8155,4338.0668,0.04159230814014105,-1.0,crypto,2.0,0.8571428571428571
2025-10-16,ETHUSD,3894.91,-0.023227411455211677,4245.8475,4325.826,0.04175012501452467,-1.0,crypto,2.0,0.8571428571428571
2025-10-17,ETHUSD,3832.99,-0.015897671576493466,4236.4795,4312.259800000001,0.04155613960386116,-1.0,crypto,2.0,0.8571428571428571
2025-10-18,ETHUSD,3890.4,0.01497786323470729,4223.8369999999995,4302.8638,0.041712140694514545,-1.0,crypto,2.0,0.75
2025-10-19,ETHUSD,3983.89,0.024030947974501338,4212.169,4295.05,0.04183255341808822,-1.0,crypto,2.0,0.75
2025-10-20,ETHUSD,3980.42,-0.000871007984658112,4203.8904999999995,4286.8202,0.04182131598291381,-1.0,crypto,2.0,0.8571428571428571
2025-10-21,ETHUSD,3874.57,-0.02659267112515762,4180.093,4278.0164,0.04203386344742875,-1.0,crypto,2.0,0.8571428571428571
2025-10-22,ETHUSD,3806.12,-0.017666476538041764,4146.0244999999995,4267.6074,0.04100304331459183,-1.0,crypto,2.0,0.8571428571428571
2025-10-23,ETHUSD,3858.41,0.013738400260632888,4113.1505,4255.7276,0.04108916429376088,-1.0,crypto,2.0,0.8571428571428571
2025-10-24,ETHUSD,3936.1,0.020135237053604982,4085.4549999999995,4248.4821999999995,0.04128143354475269,-1.0,crypto,2.0,0.8571428571428571
2025-10-25,ETHUSD,3954.52,0.00467975915246055,4057.411,4241.4196,0.039358337990705115,-1.0,crypto,2.0,0.75
2025-10-26,ETHUSD,4158.81,0.05165987275320405,4031.0354999999995,4239.1128,0.03977674879056578,0.0,crypto,2.0,0.75
2025-10-27,ETHUSD,4120.1,-0.009307951072542342,4014.5505,4235.4036,0.039817704016179636,0.0,crypto,2.0,0.8571428571428571
2025-10-28,ETHUSD,3980.25,-0.03394335088954159,3987.1980000000003,4228.8918,0.03994067246362292,-1.0,crypto,2.0,0.8571428571428571
2025-10-29,ETHUSD,3904.2,-0.01910684002261165,3963.863,4220.7771999999995,0.039923094875509726,-1.0,crypto,2.0,0.8571428571428571
2025-10-30,ETHUSD,3804.02,-0.02565954612980892,3962.2565000000004,4209.8576,0.04006921528054952,-1.0,crypto,2.0,0.8571428571428571
2025-10-31,ETHUSD,3845.79,0.010980489061571674,3967.0159999999996,4197.5632,0.038969003854072135,-1.0,crypto,2.0,0.8571428571428571
2025-11-01,ETHUSD,3872.16,0.006856848657883052,3952.8135,4180.7132,0.03846583119401007,-1.0,crypto,2.0,0.75
2025-11-02,ETHUSD,3905.97,0.008731560679310801,3935.8775,4165.4526000000005,0.038490963735935725,-1.0,crypto,2.0,0.75
2025-11-03,ETHUSD,3602.88,-0.0775966021244402,3909.702,4145.3916,0.04076502512913818,-1.0,crypto,2.0,0.8571428571428571
2025-11-04,ETHUSD,3286.21,-0.08789357402966513,3874.636,4120.624599999999,0.04330242566715793,-1.0,crypto,2.0,0.8571428571428571
2025-11-05,ETHUSD,3423.89,0.04189628782092436,3851.085,4099.048400000001,0.043461274577806165,-1.0,crypto,2.0,0.8571428571428571
2025-11-06,ETHUSD,3313.46,-0.032252788494957496,3825.1085,4073.4741999999997,0.04299355634646082,-1.0,crypto,2.0,0.8571428571428571
2025-11-07,ETHUSD,3433.71,0.03629136914282949,3802.274,4050.3603999999996,0.04352634450086833,-1.0,crypto,2.0,0.8571428571428571
2025-11-08,ETHUSD,3400.46,-0.009683403665423085,3773.1025,4028.9496000000004,0.04324405578726544,-1.0,crypto,2.0,0.75
2025-11-09,ETHUSD,3582.92,0.05365744634549441,3753.2275,4010.9541999999997,0.038827753991518256,-1.0,crypto,2.0,0.75
2025-11-10,ETHUSD,3566.49,-0.004585645227914714,3737.8235,3993.3434,0.03863549068658423,-1.0,crypto,2.0,0.8571428571428571
2025-11-11,ETHUSD,3416.54,-0.042044138634904304,3718.3445,3977.6258,0.03338438465931695,-1.0,crypto,2.0,0.8571428571428571
2025-11-12,ETHUSD,3414.06,-0.0007258805692308412,3696.1269999999995,3962.6031999999996,0.03300447494531128,-1.0,crypto,2.0,0.8571428571428571
2025-11-13,ETHUSD,3229.65,-0.054014867928507404,3660.8045000000006,3944.1182,0.03391541558763446,-1.0,crypto,2.0,0.8571428571428571
2025-11-14,ETHUSD,3109.49,-0.03720526992088935,3618.553,3928.7940000000003,0.03401570842641295,-1.0,crypto,2.0,0.8571428571428571
2025-11-15,ETHUSD,3166.3,0.01826987705379346,3568.9275000000002,3911.4345999999996,0.03420522176785762,-1.0,crypto,2.0,0.75
2025-11-16,ETHUSD,3092.25,-0.02338691848529839,3517.535,3892.8726,0.034304833169089936,-1.0,crypto,2.0,0.75
2025-11-17,ETHUSD,3027.89,-0.020813323631659886,3469.917,3870.5654000000004,0.03415219812897104,-1.0,crypto,2.0,0.8571428571428571
2025-11-18,ETHUSD,3121.74,0.030995181462998955,3430.7940000000003,3848.6552,0.034398433245291744,-1.0,crypto,2.0,0.8571428571428571
2025-11-19,ETHUSD,3023.1,-0.03159776278613846,3391.7479999999996,3826.1974,0.03465030405510416,-1.0,crypto,2.0,0.8571428571428571
2025-11-20,ETHUSD,2830.59,-0.06367966656743074,3340.988,3795.7988,0.035953675729754,-1.0,crypto,2.0,0.8571428571428571
2025-11-21,ETHUSD,2763.99,-0.02352866363549666,3285.5795,3761.3288000000002,0.03601392021949512,-1.0,crypto,2.0,0.8571428571428571
2025-11-22,ETHUSD,2768.5,0.001631699101661166,3228.706,3726.381,0.03580631284353091,-1.0,crypto,2.0,0.75
2025-11-23,ETHUSD,2801.14,0.011789777858045802,3188.619,3692.6036,0.03559288753492324,-1.0,crypto,2.0,0.75
2025-11-24,ETHUSD,2952.59,0.0540672726104372,3171.9379999999996,3661.3474,0.03742166923786704,-1.0,crypto,2.0,0.8571428571428571
2025-11-25,ETHUSD,2958.17,0.0018898661852813081,3148.6519999999996,3626.7844,0.03570318272238499,-1.0,crypto,2.0,0.8571428571428571
2025-11-26,ETHUSD,3026.43,0.023075076821142737,3134.3005,3598.317,0.03623126686876725,-1.0,crypto,2.0,0.8571428571428571
2025-11-27,ETHUSD,3014.86,-0.0038229861586092095,3113.3579999999997,3568.0682,0.03594926399241446,-1.0,crypto,2.0,0.8571428571428571
2025-11-28,ETHUSD,3031.86,0.005638736127050681,3094.928,3541.2873999999997,0.03598332561568831,-1.0,crypto,2.0,0.8571428571428571
2025-11-29,ETHUSD,2990.31,-0.013704458649146156,3065.2974999999997,3524.3706,0.035844158148787775,-1.0,crypto,2.0,0.75
2025-11-30,ETHUSD,2991.9,0.000531717447354918,3036.568,3509.1965999999998,0.03571032774481856,-1.0,crypto,2.0,0.75
2025-12-01,ETHUSD,2798.3,-0.06470804505498173,3005.656,3482.0383999999995,0.03706837947273298,-1.0,crypto,2.0,0.8571428571428571
2025-12-02,ETHUSD,2996.7,0.07090018940070753,2984.7879999999996,3457.0786,0.03979452834550996,0.0,crypto,2.0,0.8571428571428571
2025-12-03,ETHUSD,3189.79,0.06443421096539526,2982.795,3438.3466000000003,0.039680145342602134,0.0,crypto,2.0,0.8571428571428571
2025-12-04,ETHUSD,3134.13,-0.017449424570269434,2984.027,3421.2786000000006,0.03645386613462825,0.0,crypto,2.0,0.8571428571428571
2025-12-05,ETHUSD,3022.61,-0.03558244233646979,2976.8425,3403.8326,0.03605696511743741,0.0,crypto,2.0,0.8571428571428571
2025-12-06,ETHUSD,3039.13,0.005465475201894998,2974.1865000000003,3387.9554,0.0356761361422343,0.0,crypto,2.0,0.75
2025-12-07,ETHUSD,3061.0,0.007196138368546157,2975.842,3371.3674,0.034980596828010656,0.0,crypto,2.0,0.75
2025-12-08,ETHUSD,3124.93,0.02088533159098338,2976.0015,3354.1882,0.035230551451744044,0.0,crypto,2.0,0.8571428571428571
2025-12-09,ETHUSD,3318.54,0.06195658782756741,2990.7735000000002,3340.9506,0.0357136657452344,0.0,crypto,2.0,0.8571428571428571
2025-12-10,ETHUSD,3325.02,0.00195266593140353,3015.495,3329.9595999999997,0.03571689752211123,0.0,crypto,2.0,0.8571428571428571
2025-12-11,ETHUSD,3237.4,-0.026351721192654498,3039.1655,3318.5851999999995,0.03521738732571984,0.0,crypto,2.0,0.8571428571428571
2025-12-12,ETHUSD,3084.91,-0.04710261320813003,3054.986,3303.1151999999997,0.036200177903893176,0.0,crypto,2.0,0.8571428571428571
2025-12-13,ETHUSD,3115.0,0.009753931233001945,3070.6789999999996,3286.6932,0.03493583365537609,0.0,crypto,2.0,0.75
2025-12-14,ETHUSD,3063.3,-0.016597110754414057,3076.2145,3268.8688,0.03438993100629173,-1.0,crypto,2.0,0.75
2025-12-15,ETHUSD,2964.4,-0.032285443802435365,3076.5260000000003,3244.9806,0.03470457924638774,-1.0,crypto,2.0,0.8571428571428571
2025-12-16,ETHUSD,2961.96,-0.0008231007961139181,3073.3025000000002,3221.8178,0.03446010270614803,-1.0,crypto,2.0,0.8571428571428571
2025-12-17,ETHUSD,2832.25,-0.043791948574592565,3064.172,3198.8577999999998,0.035166966859657804,-1.0,crypto,2.0,0.8571428571428571
2025-12-18,ETHUSD,2826.57,-0.002005472680730813,3053.9075000000003,3177.3052000000002,0.03462322964279304,-1.0,crypto,2.0,0.8571428571428571
2025-12-19,ETHUSD,2978.03,0.05358437965449281,3053.2934999999998,3160.7853999999998,0.03565164463712463,-1.0,crypto,2.0,0.8333333333333334
2025-12-20,ETHUSD,2976.6,-0.00048018320836262784,3052.5285,3143.4016,0.03355805916001755,-1.0,crypto,2.0,0.6666666666666666
2025-12-21,ETHUSD,3001.42,0.008338372639924874,3062.6845000000003,3125.9868,0.03321763054136186,-1.0,crypto,2.0,0.75
2025-12-22,ETHUSD,3007.69,0.002089011201364732,3063.234,3108.0212,0.033216953183092056,-1.0,crypto,2.0,0.8
2025-12-23,ETHUSD,2962.85,-0.014908451336407724,3051.887,3095.2206,0.03333893182046784,-1.0,crypto,2.0,0.6666666666666666
2025-12-24,ETHUSD,2927.89,-0.011799449854025701,3041.575,3088.0542000000005,0.03195966703558207,-1.0,crypto,2.0,0.6666666666666666
2021-06-03,DOGEUSD,0.4015,,,,,,crypto,,
2021-06-04,DOGEUSD,0.3769,-0.06127023661270237,,,,,crypto,,
2021-06-05,DOGEUSD,0.3718,-0.01353144070045098,,,,,crypto,,
2021-06-06,DOGEUSD,0.3717,-0.0002689618074234179,,,,,crypto,,
2021-06-07,DOGEUSD,0.3315,-0.10815173527037925,,,,,crypto,,
2021-06-08,DOGEUSD,0.3264,-0.01538461538461533,,,,,crypto,,
2021-06-09,DOGEUSD,0.3436,0.052696078431372584,,,,,crypto,,
2021-06-10,DOGEUSD,0.3261,-0.05093131548311991,,,,,crypto,,
2021-06-11,DOGEUSD,0.3189,-0.022079116835326484,,,,,crypto,,
2021-06-12,DOGEUSD,0.3121,-0.021323298839761806,,,,,crypto,,
2021-06-13,DOGEUSD,0.3243,0.039090035245113786,,,,,crypto,,
2021-06-14,DOGEUSD,0.3276,0.010175763182238784,,,,,crypto,,
2021-06-15,DOGEUSD,0.3204,-0.0219780219780219,,,,,crypto,,
2021-06-16,DOGEUSD,0.3077,-0.039637952559301026,,,,,crypto,,
2021-06-17,DOGEUSD,0.3064,-0.004224894377640509,,,,,crypto,,
2021-06-18,DOGEUSD,0.2934,-0.04242819843342038,,,,,crypto,,
2021-06-19,DOGEUSD,0.2856,-0.026584867075664542,,,,,crypto,,
2021-06-20,DOGEUSD,0.2803,-0.01855742296918772,,,,,crypto,,
2021-06-21,DOGEUSD,0.1788,-0.3621120228326793,,,,,crypto,,
2021-06-22,DOGEUSD,0.1909,0.06767337807606255,0.314795,,,,crypto,,
2021-06-23,DOGEUSD,0.2349,0.23048716605552655,0.306465,,,,crypto,,
2021-06-24,DOGEUSD,0.264,0.1238825031928481,0.30082,,,,crypto,,
2021-06-25,DOGEUSD,0.2375,-0.10037878787878796,0.294105,,,,crypto,,
2021-06-26,DOGEUSD,0.2459,0.035368421052631716,0.28781500000000004,,,,crypto,,
2021-06-27,DOGEUSD,0.2647,0.07645384302562008,0.28447500000000003,,,,crypto,,
2021-06-28,DOGEUSD,0.2572,-0.028333962976955118,0.281015,,,,crypto,,
2021-06-29,DOGEUSD,0.2636,0.024883359253499382,0.27701499999999996,,,,crypto,,
2021-06-30,DOGEUSD,0.2541,-0.03603945371775419,0.273415,,,,crypto,,
2021-07-01,DOGEUSD,0.2441,-0.03935458480913023,0.269675,,,,crypto,,
2021-07-02,DOGEUSD,0.2452,0.004506349856616021,0.26633,,,,crypto,,
2021-07-03,DOGEUSD,0.2465,0.005301794453507425,0.26244,,0.09294134811068881,,crypto,1.0,1.0
2021-07-04,DOGEUSD,0.2467,0.0008113590263691961,0.25839500000000004,,0.09248272037693021,,crypto,1.0,1.0
2021-07-05,DOGEUSD,0.2312,-0.06282934738548851,0.253935,,0.09299644784753851,,crypto,1.0,1.0
2021-07-06,DOGEUSD,0.2342,0.012975778546712835,0.25026,,0.09308043045932742,,crypto,1.0,1.0
2021-07-07,DOGEUSD,0.2239,-0.04397950469684031,0.246135,,0.09148339890836021,,crypto,1.0,1.0
2021-07-08,DOGEUSD,0.2072,-0.07458686913800805,0.241825,,0.09227448343709498,,crypto,1.0,1.0
2021-07-09,DOGEUSD,0.2196,0.05984555984555984,0.23852500000000001,,0.09245203737885359,,crypto,1.0,1.0
2021-07-10,DOGEUSD,0.2139,-0.025956284153005438,0.23520500000000003,,0.09218402446173972,,crypto,1.0,1.0
2021-07-11,DOGEUSD,0.2159,0.00935016362786345,0.23705999999999997,,0.09221234575033188,,crypto,1.0,1.0
2021-07-12,DOGEUSD,0.2078,-0.03751736915238535,0.23790500000000003,,0.09233882709939933,,crypto,1.0,1.0
2021-07-13,DOGEUSD,0.2,-0.0375360923965351,0.23616,,0.09202800590953314,,crypto,1.0,1.0
2021-07-14,DOGEUSD,0.1976,-0.01200000000000001,0.23284,,0.09193821012836578,,crypto,1.0,1.0
2021-07-15,DOGEUSD,0.1853,-0.062246963562753055,0.23023,,0.09238055528040007,,crypto,1.0,1.0
2021-07-16,DOGEUSD,0.1721,-0.07123583378305443,0.22654000000000002,,0.0928685582409384,,crypto,1.0,1.0
2021-07-17,DOGEUSD,0.1876,0.09006391632771638,0.22268499999999997,,0.094802914893601,,crypto,1.0,1.0
2021-07-18,DOGEUSD,0.1817,-0.031449893390191885,0.21891000000000002,,0.09469989068021918,,crypto,1.0,1.0
2021-07-19,DOGEUSD,0.1737,-0.044028618602091396,0.21441500000000002,,0.0948525025506072,,crypto,1.0,1.0
2021-07-20,DOGEUSD,0.1706,-0.01784686240644784,0.21023999999999998,,0.09485078144847518,,crypto,1.0,1.0
2021-07-21,DOGEUSD,0.1905,0.11664712778429065,0.20756000000000002,,0.07114396721676233,,crypto,1.0,1.0
2021-07-22,DOGEUSD,0.1914,0.0047244094488188,0.20486999999999997,0.25809,0.07013554887008239,-1.0,crypto,1.0,1.0
2021-07-23,DOGEUSD,0.195,0.018808777429467183,0.20229500000000003,0.25396,0.05551460671856495,-1.0,crypto,1.0,1.0
2021-07-24,DOGEUSD,0.1971,0.010769230769230642,0.19981500000000002,0.25036400000000003,0.05005113544458504,-1.0,crypto,1.0,1.0
2021-07-25,DOGEUSD,0.1981,0.005073566717402445,0.19816,0.24689,0.04698455065649918,-1.0,crypto,1.0,1.0
2021-07-26,DOGEUSD,0.2039,0.02927814235234738,0.19664500000000001,0.243534,0.04681706803555207,0.0,crypto,1.0,1.0
2021-07-27,DOGEUSD,0.2059,0.009808729769494873,0.195745,0.241022,0.044324667693902385,0.0,crypto,1.0,1.0
2021-07-28,DOGEUSD,0.2059,0.0,0.19568,0.238612,0.04416487680132052,0.0,crypto,1.0,1.0
2021-07-29,DOGEUSD,0.2049,-0.004856726566294323,0.194945,0.235838,0.04376911062770161,0.0,crypto,1.0,1.0
2021-07-30,DOGEUSD,0.2089,0.019521717911176184,0.194695,0.23349399999999998,0.043693102782590136,0.0,crypto,1.0,1.0
2021-07-31,DOGEUSD,0.2079,-0.00478697941598849,0.194295,0.231274,0.04322548973681897,0.0,crypto,1.0,1.0
2021-08-01,DOGEUSD,0.2043,-0.017316017316017285,0.19412000000000001,0.22911800000000004,0.043253255148410816,0.0,crypto,1.0,1.0
2021-08-02,DOGEUSD,0.2034,-0.004405286343612369,0.19429000000000002,0.22669999999999998,0.04320847757663712,0.0,crypto,1.0,1.0
2021-08-03,DOGEUSD,0.1962,-0.03539823008849552,0.19422,0.224072,0.04353073069154917,0.0,crypto,1.0,1.0
2021-08-04,DOGEUSD,0.2014,0.02650356778797147,0.19502499999999998,0.221692,0.04260460778834565,0.0,crypto,1.0,1.0
2021-08-05,DOGEUSD,0.201,-0.0019860973187685316,0.19646999999999998,0.219558,0.04248977346286772,0.0,crypto,1.0,1.0
2021-08-06,DOGEUSD,0.2049,0.0194029850746269,0.19733499999999998,0.217528,0.042018036624053796,0.0,crypto,1.0,1.0
2021-08-07,DOGEUSD,0.2622,0.2796486090775987,0.20135999999999998,0.216904,0.06463519182026814,0.0,crypto,1.0,1.0
2021-08-08,DOGEUSD,0.24,-0.08466819221967958,0.20467500000000002,0.21599200000000005,0.06613648557421634,0.0,crypto,1.0,1.0
2021-08-09,DOGEUSD,0.2562,0.0674999999999999,0.208955,0.21551,0.06683135595973254,0.0,crypto,1.0,1.0
2021-08-10,DOGEUSD,0.2575,0.0050741608118658466,0.21230500000000002,0.21708399999999997,0.06683292378778485,0.0,crypto,1.0,1.0
2021-08-11,DOGEUSD,0.2647,0.027961165048543624,0.21597,0.21856,0.0663677574618619,0.0,crypto,1.0,1.0
2021-08-12,DOGEUSD,0.264,-0.0026445032111823696,0.21942,0.219142,0.06580874526290173,1.0,crypto,1.0,1.0
2021-08-13,DOGEUSD,0.287,0.08712121212121193,0.223915,0.219602,0.06707992744769867,1.0,crypto,1.0,1.0
2021-08-14,DOGEUSD,0.2939,0.024041811846689853,0.228705,0.22073,0.06550712723032444,1.0,crypto,1.0,1.0
2021-08-15,DOGEUSD,0.3403,0.15787682885335141,0.23552499999999998,0.222618,0.06812318937238665,1.0,crypto,1.0,1.0
2021-08-16,DOGEUSD,0.3194,-0.061416397296503056,0.24120000000000003,0.22371200000000002,0.06874649385747715,1.0,crypto,1.0,1.0
2021-08-17,DOGEUSD,0.2993,-0.06293049467752032,0.24586999999999998,0.22455399999999998,0.069790693704255,1.0,crypto,1.0,1.0
2021-08-18,DOGEUSD,0.3031,0.012696291346474986,0.25078,0.225344,0.06878775412848061,1.0,crypto,1.0,1.0
2021-08-19,DOGEUSD,0.3176,0.04783899703068295,0.25621499999999997,0.226614,0.06855999581854869,1.0,crypto,1.0,1.0
2021-08-20,DOGEUSD,0.3273,0.030541561712846388,0.262185,0.228278,0.06626827109047154,1.0,crypto,1.0,1.0
2021-08-21,DOGEUSD,0.3173,-0.0305530094714328,0.267835,0.22972,0.06686133497563469,1.0,crypto,1.0,1.0
2021-08-22,DOGEUSD,0.3149,-0.007563819728963139,0.27341,0.23108800000000002,0.06703640126855497,1.0,crypto,1.0,1.0
2021-08-23,DOGEUSD,0.3179,0.009526833915528776,0.279495,0.232512,0.0670414512739455,1.0,crypto,1.0,1.0
2021-08-24,DOGEUSD,0.2888,-0.09153821956590125,0.283865,0.233664,0.06994289924590075,1.0,crypto,1.0,1.0
2021-08-25,DOGEUSD,0.2924,0.012465373961218829,0.288435,0.23482799999999998,0.06989030552256276,1.0,crypto,1.0,1.0
2021-08-26,DOGEUSD,0.2684,-0.08207934336525291,0.29161000000000004,0.23571799999999998,0.07207107377169132,0.0,crypto,1.0,1.0
2021-08-27,DOGEUSD,0.2948,0.0983606557377048,0.29324000000000006,0.23747,0.073762144539303,1.0,crypto,1.0,1.0
2021-08-28,DOGEUSD,0.2863,-0.028833107191316154,0.295555,0.23880400000000002,0.07410779225922269,0.0,crypto,1.0,1.0
2021-08-29,DOGEUSD,0.2813,-0.017464198393293717,0.29681,0.240152,0.07431436913870583,0.0,crypto,1.0,1.0
2021-08-30,DOGEUSD,0.272,-0.033060789193032236,0.297535,0.24127400000000002,0.074718465262518,0.0,crypto,1.0,1.0
2021-08-31,DOGEUSD,0.2783,0.02316176470588216,0.298215,0.242684,0.07454562235939792,0.0,crypto,1.0,1.0
2021-09-01,DOGEUSD,0.2945,0.05821056413941794,0.29974,0.24457399999999999,0.07492178087036899,0.0,crypto,1.0,1.0
2021-09-02,DOGEUSD,0.2948,0.0010186757215620013,0.30013,0.246518,0.07437128769805411,0.0,crypto,1.0,1.0
2021-09-03,DOGEUSD,0.2963,0.0050881953867027985,0.30025,0.248738,0.07437116482295686,0.0,crypto,1.0,1.0
2021-09-04,DOGEUSD,0.2994,0.010462369220384682,0.298205,0.251284,0.07430536042324194,1.0,crypto,1.0,1.0
2021-09-05,DOGEUSD,0.3147,0.05110220440881763,0.29796999999999996,0.253826,0.07458261963181155,1.0,crypto,1.0,1.0
2021-09-06,DOGEUSD,0.3091,-0.017794725135049205,0.29846,0.256374,0.05587275214921559,1.0,crypto,1.0,1.0
2021-09-07,DOGEUSD,0.2557,-0.17275962471692008,0.29609,0.258014,0.06274745174856307,0.0,crypto,1.0,1.0
2021-09-08,DOGEUSD,0.2567,0.00391083300743067,0.293045,0.25973599999999997,0.06159349199489786,0.0,crypto,1.0,1.0
2021-09-09,DOGEUSD,0.2527,-0.015582391897156267,0.28931500000000004,0.26098,0.06167250994967194,0.0,crypto,1.0,1.0
2021-09-10,DOGEUSD,0.2398,-0.051048674317372256,0.28544,0.26194799999999996,0.06217696374706722,0.0,crypto,1.0,1.0
