date_utc,crypto,fx,stablecoin
2025-11-07,0.053893734325668706,-0.0004762772638808336,-0.0001900646219714
2025-11-08,-0.011395158830609533,,0.0003902068096091
2025-11-09,0.03194939181559897,,8.001120156819752e-05
2025-11-10,0.0070973000766972995,0.0016835791469473,-0.000120007200432
2025-11-11,-0.0412949473218441,0.0012828239550343,-8.001440259253201e-05
2025-11-12,-0.008165701384760166,-0.00018470016785270007,0.0002600676175805
2025-11-13,-0.03722150649105597,0.0019959137632767333,-0.0004699999999999
2025-11-14,-0.04212534834221143,0.0018070879021473332,-0.000250117555251
2025-11-15,0.021463167131394536,,0.000260187334881
2025-11-16,-0.021967670673269865,,-0.0001200552254037
2025-11-17,-0.02790116705199983,-0.0010829851957061666,-0.0003902263312721
2025-11-18,0.034440947427084534,0.0005993605804302998,0.0007106893686876
2025-11-19,-0.0307987947210575,2.2678448042600025e-05,-0.0005201352351611
2025-11-20,-0.051247692676861696,0.0016668601968849999,-0.0002501951522186
2025-11-21,-0.032724400494675836,0.0013958345186609333,0.0005505670840966
2025-11-22,-0.000964211530408,,8.003841844095305e-05
2025-11-23,0.023634889983141533,,0.0002300920368147
2025-11-24,0.039213320330772135,0.0013184533594530002,-7.001190202338137e-05
2025-11-25,0.00010749457287293276,-0.0009132157460723667,-0.0001400336080659
2025-11-26,0.023088660023570563,-0.00020016826836790299,0.0004001520577818
2025-11-27,-0.0025686740785168002,0.0011407410814362328,-4.999900001989577e-05
2025-11-28,-0.0049174501900746,0.0007846927167710333,0.00030000900027
2025-11-29,-0.008814597757414201,,9.997300728792348e-05
2025-11-30,-0.0069638318666519,,-0.0001999260273698
2025-12-01,-0.06066824627278117,-0.0007681331104799332,-7.998640231166032e-05
2025-12-02,0.0687412057736658,0.0003649823918806335,0.0003299703026728
2025-12-03,0.04249503791626557,0.002249727107698033,-9.995801763262868e-05
2025-12-04,-0.020097410471729065,0.0005575549765199,-0.0001599488163789
2025-12-05,-0.03942817713428903,-0.0018467461657890333,0.0002599584066551
2025-12-06,0.002034860727770867,,-8.996221586943243e-05
2025-12-07,0.0040113671374397,,9.996701088699211e-06
2025-12-08,0.017286828852053432,0.0007286765012052667,-0.0002899014335124
2025-12-09,0.0406916569563295,0.0018279601419332666,2.9998500074901457e-05
2025-12-10,-0.012131115218108335,0.0009620090094784665,4.999600031996288e-05
2025-12-11,-0.0139276741261545,-0.0005960953229899668,5.999220101382541e-05
2025-12-12,-0.03193135274359713,0.002318388526574433,2.9994301083080543e-05
