date_utc,mean_return,return_dispersion,avg_vol_30d,vol_dispersion,avg_trend,pct_uptrend,pct_downtrend,crypto_return,fx_return,btc_vol_30d,avg_pairwise_corr_30d,cluster_kmeans,regime_kmeans,cluster_gmm,regime_gmm,gmm_prob_risk_off,gmm_prob_risk_on,gmm_prob_high_volatility,gmm_prob_calm,feature_mood,regime_mood,market_mood,mood_label
2025-04-07,-0.0021454082618433,0.0093417730358287,0.0225796157832937,0.020788458246194,-0.6666666666666666,0.1666666666666666,0.8333333333333334,-0.0016480188693106,-0.0026427976543759,0.0282542541401853,0.8973895620288598,2,high_volatility,2,high_volatility,4.7257896531463264e-08,1.9996191987049355e-12,0.9999999527401038,5.84230803402942e-42,26.89576884052493,24.999998818702554,26.327037833978217,bearish
2025-04-08,-0.020385676310833,0.0294361207727013,0.0214997576247151,0.0190241620791391,-0.6666666666666666,0.1666666666666666,0.8333333333333334,-0.0460116180948392,0.0052402654731732,0.026594597561142,0.8855532981687705,3,risk_off,2,high_volatility,1.2386272806573904e-07,8.502954751379617e-16,0.9999998761372711,1.916685032745177e-30,32.85000254043472,24.999996903431864,30.495000849333863,cautious
2025-04-09,0.0571116968325294,0.0661863624152703,0.023755605703683,0.0212373829718574,-0.5,0.1666666666666666,0.6666666666666666,0.1150384694839054,-0.0008150758188465,0.0303175178233579,0.9098534701293332,2,high_volatility,2,high_volatility,5.80955968924279e-18,8.352669327767891e-39,1.0,2.4940800755789913e-38,39.416917159178155,25.0,35.0918420114247,cautious
2025-04-10,-0.0270439059530717,0.0366767691131096,0.0238522040510176,0.0213440998984727,-0.5,0.1666666666666666,0.6666666666666666,-0.0559063782466819,0.0018185663405385,0.0293748236242474,0.9111574171723288,3,risk_off,2,high_volatility,1.4585182061906277e-17,2.7564902780545054e-18,1.0,4.637537201609534e-34,21.619899412952876,25.0,22.633929589067012,bearish
2025-04-11,0.0205889464927615,0.0276388044228113,0.0245226641744257,0.0210789022294443,-0.3333333333333333,0.1666666666666666,0.5,0.0399326074556981,0.001245285529825,0.030672318430228,0.9152920180509212,2,high_volatility,2,high_volatility,7.444201722462302e-33,1.3919426859765072e-25,1.0,4.379921447594208e-32,39.85606727059877,25.0,35.399247089419134,cautious
2025-04-14,0.0014747872400016,0.0144717051051167,0.0245146459462441,0.0212126093777031,-0.3333333333333333,0.1666666666666666,0.5,0.0008025103894092,0.0021470640905939,0.0299203911306803,0.9124038111481292,2,high_volatility,2,high_volatility,1.900410697410021e-36,5.535355524462449e-20,1.0,1.136778744623967e-29,37.722853657858764,25.0,33.905997560501135,cautious
2025-04-15,-0.0116486721982954,0.0125734827784259,0.0243940201749732,0.0211359085862775,-0.3333333333333333,0.1666666666666666,0.5,-0.0215202498042674,-0.0017770945923234,0.0297271011256103,0.912511782225062,2,high_volatility,2,high_volatility,6.184143558821424e-40,7.933900186808643e-18,1.0,1.0265811236465489e-29,27.689281122246648,25.0,26.882496785572652,bearish
2025-04-16,-0.0004921239880449,0.0056660116540673,0.0242400868128764,0.0210189352645692,-0.5,0.1666666666666666,0.6666666666666666,0.0017225958735456,-0.0027068438496356,0.0295707469346706,0.9110761707976912,2,high_volatility,2,high_volatility,9.361397778425609e-36,1.0821368789248835e-16,1.0,6.894894030517853e-34,28.597845449264383,25.00000000000001,27.51849181448507,bearish
2025-04-17,0.0036870926900038,0.0074884061705652,0.0241293232262352,0.0210084586188237,-0.5,0.1666666666666666,0.6666666666666666,0.007630860055289,-0.0002566746752814,0.029473019861192,0.9166306143614712,2,high_volatility,2,high_volatility,5.938846615593033e-32,7.888952478063834e-16,0.9999999999999992,3.8559905194627726e-33,33.53006136376527,25.00000000000006,30.971042954635706,cautious
2025-04-22,0.0497869285284432,0.0586233711943874,0.0252006864942182,0.022299225979831,-0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1004492201422652,-0.0008753630853787,0.0300541527986463,0.920064117148832,2,high_volatility,2,high_volatility,7.224053047096787e-33,2.541217006370231e-34,1.0,3.414849994637507e-24,41.98795225180758,25.0,36.891566576265305,cautious
2025-04-23,0.0041740025142926,0.0123019524690102,0.0250880609034761,0.0217868559257297,-0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0084495735349319,-0.0001015685063466,0.0299468332075547,0.9191075441648696,2,high_volatility,2,high_volatility,8.224106653478262e-48,2.4143736114462322e-18,1.0,9.478443777825574e-26,37.211593117167524,25.0,33.54811518201727,cautious
2025-04-24,0.0025841303567975,0.0116615868137668,0.0250231624366966,0.0216860505894225,0.0,0.3333333333333333,0.3333333333333333,0.003574567132056,0.0015936935815389,0.0299381895810112,0.924962072686303,2,high_volatility,2,high_volatility,3.497126887879956e-59,7.087466528724753e-20,1.0,2.6700935767512147e-25,43.00823222850868,25.0,37.60576255995608,cautious
2025-04-25,0.0016236010786394,0.0058182615113668,0.0249398173088667,0.0216320829221567,0.0,0.3333333333333333,0.3333333333333333,0.003682072964106,-0.0004348708068271,0.0299037664867691,0.9319427514017096,2,high_volatility,2,high_volatility,2.606969036286915e-63,3.5592941659453054e-17,1.0,1.1223531518922236e-25,40.42111124751612,25.000000000000004,35.79477787326129,cautious
2025-04-28,0.0036843470132633,0.0059744568784169,0.024192706208739,0.0207355084236778,0.0,0.3333333333333333,0.3333333333333333,0.0054686348320558,0.0019000591944708,0.0289149822066968,0.9274537899310684,2,high_volatility,2,high_volatility,3.2744850643461584e-60,1.2418275649977753e-17,1.0,1.986398373095892e-21,46.465539412033856,25.0,40.0258775884237,cautious
2025-04-29,-0.0070415970727908,0.0104908172544027,0.0242395539091901,0.0207375935768996,0.0,0.3333333333333333,0.3333333333333333,-0.0112920984614988,-0.0027910956840829,0.0289805569708528,0.9252687309594094,2,high_volatility,2,high_volatility,1.47964928338658e-65,2.269387856975778e-16,0.9999999999999996,1.681905245339232e-22,34.61199402312398,25.00000000000001,31.728395816186787,cautious
2025-04-30,-0.0030600729076898,0.0055859159495487,0.0242505904305316,0.020761557303257,0.0,0.3333333333333333,0.3333333333333333,-0.0058640879645811,-0.0002560578507985,0.0289952503644927,0.9253008872314864,2,high_volatility,2,high_volatility,9.66926274494658e-64,8.430052651189535e-17,1.0,3.145487538150664e-22,40.84079518084763,25.000000000000007,36.08855662659334,cautious
2025-05-01,0.015202312215193,0.0219851507935666,0.024214953827758,0.0206064242164672,0.0,0.3333333333333333,0.3333333333333333,0.0331284071000617,-0.0027237826696756,0.0287952639357378,0.9227157523833712,2,high_volatility,2,high_volatility,1.2077653898240796e-60,1.3569312324307698e-18,1.0,3.284252064860076e-20,40.170951230705356,25.0,35.61966586149374,cautious
2025-05-02,0.0045738169858262,0.0066070220866145,0.0237461101570329,0.0198586986691633,0.3333333333333333,0.5,0.1666666666666666,0.0036459800027797,0.0055016539688726,0.0279804775640172,0.9182727370027192,2,high_volatility,2,high_volatility,5.417717378526378e-83,1.9161055166768684e-24,0.9999999999999916,8.390846234850143e-15,60.290769500894946,25.00000000000021,49.70353865062653,neutral
2025-05-05,0.0009970485439694,0.0044222873570388,0.0237525388011785,0.0198185692026191,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0037643110541841,-0.0017702139662452,0.0283640569443684,0.9294161409888516,2,high_volatility,2,high_volatility,1.2248548315278391e-80,1.0504385645038842e-18,1.0,2.9579591435090824e-18,43.89649703624662,25.0,38.22754792537263,cautious
2025-05-06,0.0031675932085639,0.0108524481791505,0.0212773834668694,0.0168655904178679,0.0,0.3333333333333333,0.3333333333333333,0.0100659330070818,-0.0037307465899539,0.0256308478759574,0.9053608925429556,1,calm,2,high_volatility,5.612819012703438e-65,7.438254729554774e-17,0.9999999997782284,2.217716240171324e-10,43.00623689633229,25.000000005544297,37.60436582909589,cautious
2025-05-07,0.0005267129139327,0.0041455742303449,0.0212629665693369,0.0168007185641624,0.0,0.3333333333333333,0.3333333333333333,-0.0006415277042516,0.0016949535321171,0.0256432713887733,0.9090925774762034,1,calm,2,high_volatility,1.1385124818676556e-64,6.337528518478449e-18,0.9999999983139614,1.6860386527940936e-09,52.001565803856934,25.00000004215097,43.90109607534514,cautious
2025-05-08,0.0728031747191147,0.0928234685263644,0.0248258019012831,0.0219249015603679,0.3333333333333333,0.5,0.1666666666666666,0.1446914390431665,0.0009149103950628,0.0262904512197522,0.8996727329110895,2,high_volatility,3,calm,3.403419186623646e-53,2.2945189386822267e-43,8.634186411285932e-07,0.9999991365813582,58.614028229732206,49.99997841453394,56.02981328517272,neutral
2025-05-09,0.0198162315264563,0.0259962004224703,0.0229595765711918,0.0195136583461916,0.5,0.5,0.0,0.0320564369707877,0.0075760260821249,0.0225018843757167,0.8590885888869356,0,risk_on,3,calm,2.1849665925949124e-70,3.921270790222199e-17,2.771739689393534e-28,1.0,72.48325012407382,50.00000000000001,65.73827508685167,bullish
2025-05-12,-0.0054855296250191,0.0048802879278913,0.0250622167083748,0.0233044624176072,0.5,0.5,0.0,-0.0080590601691445,-0.0029119990808937,0.0199318806968874,0.7769658046240959,0,risk_on,1,risk_on,7.636964046164432e-69,0.999999833173621,1.494754963537927e-203,1.668263789942773e-07,50.43892500688296,99.99999165868104,65.30724500242238,bullish
2025-05-13,0.021549502373259,0.0319273108855821,0.0251395192745528,0.0232036498390982,0.3333333333333333,0.5,0.1666666666666666,0.0430954637180097,3.541028508339631e-06,0.0194160485910845,0.7687280981071453,0,risk_on,1,risk_on,5.377900434077804e-51,0.999978273150824,2.143781535050456e-206,2.172684917620115e-05,56.69309065928775,99.99891365754121,69.68483755876377,bullish
2025-05-14,-0.0101626706184212,0.0160770175340971,0.0253142446571528,0.0233960033814149,0.3333333333333333,0.5,0.1666666666666666,-0.0216420685970421,0.0013167273601996,0.0195535867821448,0.7784341716693471,0,risk_on,1,risk_on,1.2364507756862093e-63,0.9999998954093456,5.488678414263916e-191,1.0459065430576705e-07,50.708977192847584,99.99999477046728,65.4962824661335,bullish
2025-05-15,-0.0133527829145706,0.0239738701772715,0.0254473403770119,0.0236540441137412,0.5,0.5,0.0,-0.0262881781163046,-0.0004173877128367,0.0192695807603804,0.770546998769853,0,risk_on,1,risk_on,3.145331425119574e-67,0.9999999889410188,1.1961199902149747e-220,1.1058981226625181e-08,48.31290732281644,99.99999944705094,63.81903496008679,neutral
2025-05-16,-0.0009241441740561,0.0052302691329895,0.0254593843663735,0.023635834305526,0.5,0.5,0.0,0.000354414368169,-0.0022027027162813,0.019353843474542,0.7709612395711228,0,risk_on,1,risk_on,2.841132579155014e-75,0.99999999618526,2.781171266002236e-231,3.814740038222045e-09,52.89701840944572,99.999999809263,67.0279128293909,bullish
2025-05-19,-0.0058069798167074,0.016652608838144,0.0260298458375677,0.0245363618624799,0.5,0.5,0.0,-0.0109560691169354,-0.0006578905164795,0.0200334586845959,0.7622156862203423,0,risk_on,1,risk_on,6.47286942128651e-65,0.9999999685186453,3.946961011609481e-243,3.1481354627380075e-08,50.64688417950182,99.99999842593226,65.45281845343095,bullish
2025-05-20,0.0032389798344869,0.0059906138540046,0.0258662283540257,0.0245057452890917,0.5,0.5,0.0,0.0063520387121072,0.0001259209568666,0.020014800793019,0.7589081592849801,0,risk_on,1,risk_on,2.3976259633565648e-63,0.9999999132813062,4.788925846608617e-249,8.67186938734178e-08,57.04246352316085,99.99999566406531,69.92972316543218,bullish
2025-05-21,0.012212697148511,0.0149500121475712,0.0258327566579669,0.0245081153453519,0.5,0.6666666666666666,0.1666666666666666,0.0236547318509947,0.0007706624460273,0.0199758372948243,0.7659602714994476,0,risk_on,1,risk_on,4.648489306789599e-64,0.9999999505783508,1.0385451733402388e-218,4.942164941921105e-08,59.95081169660732,99.99999752891755,71.96556744630038,bullish
2025-05-22,0.0187561555205551,0.0229771450580904,0.0241652505345716,0.0233277719482854,0.5,0.6666666666666666,0.1666666666666666,0.0373088349412949,0.0002034760998152,0.0165589820439143,0.7414562840952557,0,risk_on,1,risk_on,1.9639562979120815e-47,0.999999998831294,3.2082507177080404e-276,1.1687061473954703e-09,63.732922110720196,99.9999999415647,74.61304545997355,bullish
2025-05-23,-0.0289053391137043,0.0350571916966266,0.0251077379843902,0.0242963821995313,0.5,0.6666666666666666,0.1666666666666666,-0.058056625911302,0.0002459476838932,0.0185167092821314,0.7600888343501918,0,risk_on,1,risk_on,4.6392740799547145e-51,0.9999999962307026,4.4049373760736564e-222,3.769297457890414e-09,43.362442587136,99.99999981153512,60.353709754455735,neutral
2025-05-26,0.0008739738016753,0.0070264486919971,0.0250936502923959,0.0242029917417569,0.5,0.6666666666666666,0.1666666666666666,0.0043634948277284,-0.0026155472243778,0.018525951624046,0.7638268355471448,0,risk_on,1,risk_on,1.5027834378134492e-62,0.9999999986339227,4.5568261080205374e-237,1.3660772492202802e-09,53.60702018957255,99.99999993169614,67.52491411220963,bullish
2025-05-27,0.0055724468650304,0.0160625861007422,0.0245215551483676,0.0245937207140333,0.1666666666666666,0.5,0.3333333333333333,0.0113409828621524,-0.0001960891320916,0.0184157195981736,0.754497550014516,0,risk_on,1,risk_on,4.317306602980016e-27,0.9999999894169423,1.204765384644388e-235,1.0583057612149504e-08,51.472598576945856,99.99999947084711,66.03081884511623,bullish
2025-05-28,-0.0028720257165403,0.0124520124014257,0.0246169531202499,0.0246330164520786,0.3333333333333333,0.5,0.1666666666666666,-0.0085882137775899,0.0028441623445092,0.0185670901303184,0.7573028874150848,0,risk_on,1,risk_on,7.627142857823952e-33,0.99999576955556,2.8404021788614245e-231,4.230444439876176e-06,56.80753788886396,99.999788477778,69.76521306553818,bullish
2025-05-29,-0.0109010067474212,0.0143126851671292,0.0248190653522105,0.0246268673129904,0.1666666666666666,0.1666666666666666,0.0,-0.0223748174269861,0.0005728039321436,0.019002420827151,0.7578364462497794,1,calm,1,risk_on,1.2769873504803167e-28,0.9999880851062418,1.1561646500199762e-256,1.19148937581811e-05,45.621808326880746,99.9994042553121,61.93508710541015,neutral
2025-05-30,-0.0253203212105307,0.0397912514964663,0.0256215253916292,0.0255556390279708,0.0,0.1666666666666666,0.1666666666666666,-0.0504499413115395,-0.000190701109522,0.0192846587660164,0.7642725439050757,3,risk_off,1,risk_on,2.514752111092253e-22,0.9999999313098956,9.971091992674205e-244,6.869010425075413e-08,30.73772552608278,99.99999656549478,51.51640683790638,neutral
2025-06-02,0.0061135226160292,0.0107918401800813,0.0253156647965189,0.0253703827619044,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0122412574171422,-1.421218508379507e-05,0.0187248104150571,0.7607625555001998,2,high_volatility,1,risk_on,5.417494265281926e-33,0.999999984953194,1.582176890367383e-260,1.5046806051884206e-08,50.790638157511644,99.9999992476597,65.55344648455606,bullish
2025-06-03,-0.0037434036610008,0.0069054505812935,0.0251797333925819,0.0252964703531868,0.0,0.3333333333333333,0.3333333333333333,-0.00664144496225,-0.0008453623597516,0.0184027848842947,0.7598211338362858,2,high_volatility,1,risk_on,4.6184959436740246e-29,0.9999999990050964,1.9478508972252328e-255,9.94903497562302e-10,44.42911882743307,99.9999999502548,61.10038316427959,neutral
2025-06-04,-0.0032439276085626,0.0129171850221913,0.0251473870175921,0.0254532918176025,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.009068813135412,0.0025809579182866,0.0185005507089684,0.7601419181785927,0,risk_on,1,risk_on,4.994057027259355e-31,0.999999979594116,1.2405347807271363e-253,2.0405883977161133e-08,51.65997708150623,99.9999989797058,66.16198365096609,bullish
2025-06-05,-0.0328982990051751,0.0405838801513902,0.0260664616907616,0.0265968430767733,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.0650960435602984,-0.0007005544500517,0.0191487233701854,0.7924149101501773,3,risk_off,1,risk_on,6.0357588460934e-29,0.9999999997191364,6.929351179171286e-212,2.808636398344236e-10,29.061155657970133,99.99999998595682,50.342808956366135,neutral
2025-06-06,0.0179539658615535,0.01815031967973,0.0262443225423391,0.0267141928106725,0.0,0.1666666666666666,0.1666666666666666,0.033192070376736,0.002715861346371,0.0197321293181026,0.7891098809570516,2,high_volatility,1,risk_on,5.345994686847432e-31,0.999999993786758,2.8095048933988893e-231,6.213241699863042e-09,51.413783393736466,99.99999968933788,65.98964828241688,bullish
2025-06-09,0.0286453376752761,0.0316148823346219,0.0186683441749359,0.0161343073745708,0.6666666666666666,0.6666666666666666,0.0,0.0563188896039256,0.0009717857466265,0.0175762777269065,0.7942669582392464,0,risk_on,3,calm,4.867103783697368e-35,1.3201500284313728e-24,4.796584593973583e-89,1.0,76.3719619586399,50.0,68.46037337104792,bullish
2025-06-10,0.0114933123191134,0.0204169859866139,0.0184363177315668,0.0157946535338873,0.6666666666666666,0.6666666666666666,0.0,0.0228579155870691,0.0001287090511578,0.0175094196420103,0.7810739134457988,0,risk_on,3,calm,5.623245978621295e-36,1.2698131056570308e-22,1.9564351160480692e-103,1.0,72.22756440927293,50.0,65.55929508649105,bullish
2025-06-11,-0.0094702158235436,0.0119942647095964,0.0185063229243025,0.015884966281929,0.5,0.6666666666666666,0.1666666666666666,-0.0195010762732856,0.0005606446261982,0.0175699580413333,0.7877307984693142,0,risk_on,3,calm,1.2281090887978944e-36,1.3358120667487511e-14,1.6070462402493358e-88,0.9999999999999868,64.45589764647431,50.000000000000675,60.119128352532215,neutral
2025-06-12,-0.0224233163130866,0.0269416580629541,0.0183551168697353,0.0157243732647971,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.0447677561397394,-7.887648643378764e-05,0.0182206569001603,0.8084303074992906,1,calm,3,calm,9.04553421634551e-19,1.165533204415154e-14,4.577477635734127e-60,0.9999999999999885,48.78951923189648,50.00000000000059,49.15266346232771,neutral
2025-06-13,-0.0034948866077064,0.0114404365647494,0.0182315319024765,0.0156869639361998,0.0,0.3333333333333333,0.3333333333333333,-0.0081431914974846,0.0011534182820717,0.0181894838138146,0.7998120090608726,1,calm,3,calm,2.9359764926185893e-13,8.61511645093119e-11,1.100192973931495e-64,0.9999999999135551,57.3480846742147,50.00000000429287,55.14365927323814,neutral
2025-06-16,0.0006968360581982,0.0098069424096894,0.0179951483602802,0.0151782112781102,0.3333333333333333,0.5,0.1666666666666666,-0.0016239756801553,0.0030176477965518,0.0183142268836676,0.8057851318180264,0,risk_on,3,calm,1.2034504586418971e-26,2.7690669125989245e-17,1.722353291739186e-59,1.0,68.64271472205782,50.0,63.04990030544047,neutral
2025-06-17,-0.0087015394118935,0.0108696486979818,0.0172711495809175,0.0140528213566775,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.0181646147243349,0.0007615359005479,0.0178035764495531,0.8257982057878744,1,calm,3,calm,2.2104367829314997e-27,2.555364020558932e-16,8.351707750896865e-42,0.9999999999999998,59.15269978072834,50.000000000000014,56.40688984650984,neutral
2025-06-18,0.0030955011087248,0.0048155427590799,0.0172119392385759,0.0139828553687915,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0056827999323901,0.0005082022850594,0.0177556108392071,0.8355557229489193,1,calm,3,calm,1.1025562736457545e-29,3.3193697601267603e-15,2.9032953493710917e-36,0.9999999999999968,63.55247712643606,50.00000000000017,59.486733988505286,neutral
2025-06-19,-0.0005010001520665,0.0022478759942717,0.0171639506702671,0.013963968884876,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.0008558532486537,-0.0001461470554793,0.017611947242893,0.8380968048321091,1,calm,3,calm,4.099304357304888e-31,1.5388920942590622e-14,1.2801861573858501e-35,0.9999999999999848,61.824958459502106,50.00000000000078,58.277470921651705,neutral
2025-06-20,-0.0173283166148854,0.0243234002029603,0.0169398500666118,0.014396719398338,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.0361713804132801,0.0015147471835093,0.0169928079839484,0.8457418756621969,1,calm,3,calm,1.4890990355556062e-20,2.0260301257375915e-15,4.3492034022922916e-31,0.999999999999998,54.83937421372899,50.00000000000011,53.387561949610316,neutral
2025-06-23,0.0358851717778544,0.0399083200471771,0.017522949612078,0.0151892159876497,0.5,0.6666666666666666,0.1666666666666666,0.0698196734815941,0.0019506700741147,0.0173546678701136,0.8555918712084202,0,risk_on,3,calm,5.8369575742774565e-33,3.217623266935976e-23,5.773340272241498e-34,1.0,75.82987128114665,50.0,68.08090989680265,bullish
2025-06-24,0.0060671826629152,0.0076318389786055,0.0173501419815733,0.0154335857869669,0.5,0.6666666666666666,0.1666666666666666,0.0113005933732947,0.0008337719525357,0.0172599082925288,0.8579554058585547,0,risk_on,3,calm,2.4840702656955595e-34,8.342251822488175e-14,2.378576014941707e-37,0.9999999999999164,70.06332857405154,50.000000000004164,64.04433000183732,neutral
2025-06-25,-0.0027381831386857,0.008366865691992,0.0173639760758425,0.0154191653613289,0.3333333333333333,0.5,0.1666666666666666,-0.0023690410749077,-0.0031073252024636,0.0173954894601109,0.8494990984112899,1,calm,3,calm,4.428187554666552e-26,1.3090305376694899e-12,3.373943154422045e-40,0.9999999999986908,57.3812735428749,50.00000000006545,55.166891480032064,neutral
2025-06-26,-0.0042236284088985,0.0119636981978271,0.0172166867246807,0.015291492157997,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.0107709256004054,0.0023236687826082,0.017388688484705,0.8630120890572458,0,risk_on,3,calm,4.308877009286522e-28,1.0302249636082818e-10,3.0551907937937274e-28,0.9999999998969776,65.48346485602569,50.000000005151136,60.83842540076332,neutral
2025-06-27,0.0008715583715653,0.0035209891619795,0.0171967008386989,0.0152980092765096,0.1666666666666666,0.5,0.3333333333333333,0.0033011675833118,-0.0015580508401811,0.0172828173250862,0.8686382997709364,1,calm,3,calm,3.0432329000215332e-24,6.081489030179453e-08,1.3549923117110499e-28,0.9999999391851097,58.83566286969125,50.00000304074452,56.18496492100723,neutral
2025-06-30,-0.0071366954781936,0.0100211158022052,0.016565831244361,0.014422753459628,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.0140488766398933,-0.000224514316494,0.0167928047320613,0.8838096552402606,1,calm,3,calm,4.657661267565977e-25,3.706664508329747e-13,2.948217100698031e-26,0.9999999999996294,57.25705253818216,50.00000000001854,55.079936776733064,neutral
2025-07-01,-0.0145903864593693,0.0200514340632453,0.0168018140828161,0.0147000339189633,-0.1666666666666666,0.1666666666666666,0.3333333333333333,-0.0302334418477114,0.0010526689289727,0.0169056402979547,0.8877328947579014,1,calm,3,calm,6.641480885920182e-15,6.568371523441659e-11,5.7545346851320434e-21,0.9999999999343095,48.19035350977502,50.00000000328385,48.733247457827666,neutral
2025-07-02,0.0276985064463632,0.0342276731547144,0.0176850018581942,0.0158244644177912,0.1666666666666666,0.1666666666666666,0.0,0.0560770324776226,-0.0006800195848961,0.017765805220752,0.903333636703593,1,calm,3,calm,4.957634721715011e-23,9.41518531931974e-20,3.2769831517769765e-30,1.0,60.138277197890254,50.0,57.09679403852318,neutral
2025-07-03,0.0059228015399269,0.0075646277908174,0.0177160216957351,0.0158928893449576,0.1666666666666666,0.1666666666666666,0.0,0.0115071635743129,0.0003384395055408,0.0177653576099909,0.9025685439094838,1,calm,3,calm,3.68699358219575e-26,7.957391748578657e-12,1.822676427731646e-31,0.9999999999920426,59.438372785043725,50.00000000039787,56.60686094964997,neutral
2025-07-04,-0.0164173599865488,0.0224876657331299,0.0179865155762541,0.0162131782159114,0.1666666666666666,0.3333333333333333,0.1666666666666666,-0.033248597274252,0.0004138773011543,0.0179495365995445,0.9089561883371924,1,calm,3,calm,4.697039693797706e-26,3.119471738950786e-09,5.07798215050401e-26,0.9999999968805282,49.584241796604864,50.00000015597359,49.708969304415476,neutral
2025-07-07,-0.0069318983561538,0.0096470576919035,0.016439165537962,0.0146518136652221,0.1666666666666666,0.1666666666666666,0.0,-0.0143952676496272,0.0005314709373196,0.0162763306698131,0.891320250434787,1,calm,3,calm,1.9879587908219556e-22,9.568314440018768e-15,2.927274285824266e-34,0.9999999999999905,57.80340261744345,50.00000000000048,55.46238183221055,neutral
2025-07-08,0.0106998357142893,0.0115092191122699,0.0166092477295321,0.0147220154434616,0.5,0.5,0.0,0.0178930801775164,0.0035065912510621,0.0163060207218006,0.8908901429007027,0,risk_on,3,calm,1.6095395553033918e-33,9.850522721336501e-18,1.0906177487691453e-32,1.0,74.90296503593986,50.0,67.4320755251579,bullish
2025-07-09,0.0232342238867304,0.0277260355914953,0.01619696477511,0.0146075453957774,0.5,0.5,0.0,0.0453383300243151,0.0011301177491456,0.0148268174591641,0.8890129102916428,0,risk_on,3,calm,1.504966522882521e-29,4.1699568842847824e-20,1.4397162870895772e-42,1.0,73.25363004218696,50.0,66.27754102953087,bullish
2025-07-10,0.030689397463278,0.0372802843256216,0.0170386430794893,0.0156589511863989,0.5,0.5,0.0,0.0628551487240894,-0.0014763537975333,0.0167136213006078,0.9201127684798616,0,risk_on,3,calm,3.2565511829716176e-32,6.033842627540139e-22,2.4948583771964475e-44,1.0,66.85726047383508,50.0,61.80008233168456,neutral
2025-07-11,0.0076366727863574,0.0125371922366113,0.016808597619041,0.0157858826538893,0.5,0.5,0.0,0.015581646445371,-0.0003083008726562,0.016538309118163,0.915433247993778,0,risk_on,3,calm,2.07658572677686e-30,5.485916601345604e-15,1.3438738146545602e-48,0.9999999999999946,65.9472749911647,50.00000000000028,61.16309249381537,neutral
2025-07-14,0.0034218315262161,0.0069552619609107,0.0160411807328689,0.0148770482948582,0.6666666666666666,0.6666666666666666,0.0,0.0048008019784715,0.0020428610739607,0.0155721772577846,0.9083277462074628,0,risk_on,3,calm,1.4930919893684542e-38,7.131157787231553e-19,2.1291095221129405e-50,1.0,74.62093324161793,50.0,67.23465326913255,bullish
2025-07-15,0.0059975086846832,0.0192607771545621,0.0160961318758365,0.015049637330982,0.6666666666666666,0.6666666666666666,0.0,0.0107499879563999,0.0012450294129665,0.0160650607255449,0.8631350949015597,0,risk_on,3,calm,3.396184345066484e-23,8.513097575414457e-26,3.759225065247934e-50,1.0,72.85166846712445,50.0,65.99616792698711,bullish
2025-07-16,0.0254220249430223,0.0360840583146566,0.0166652661917589,0.0159985290784956,0.6666666666666666,0.6666666666666666,0.0,0.050245856212029,0.0005981936740157,0.0160098805793362,0.8534008932172515,0,risk_on,3,calm,9.666475712951168e-19,4.1035865468519395e-30,2.1398354424658968e-59,1.0,74.35907668076577,50.0,67.05135367653602,bullish
2025-07-17,0.0098910606969325,0.0153697151070318,0.0164717007682871,0.0159588411971579,0.8333333333333334,0.8333333333333334,0.0,0.0210843568947134,-0.0013022355008482,0.0153092908652952,0.8534649732257164,0,risk_on,3,calm,1.3887335817621724e-31,2.0748582814794866e-25,4.489193444650074e-71,1.0,73.95976658861173,50.0,66.77183661202821,bullish
2025-07-18,0.0154918680164794,0.0332518851231334,0.0168655732127465,0.0165581017832407,0.8333333333333334,0.8333333333333334,0.0,0.0299497555100521,0.0010339805229067,0.0155511773398442,0.7962858201400138,0,risk_on,3,calm,6.205349802880012e-18,3.217117948049486e-41,2.7178673773711713e-103,1.0,77.09037116235169,50.0,68.96325981364618,bullish
2025-07-21,-0.0005898444175623,0.0038268061502749,0.0165898956758506,0.0167146478784921,0.8333333333333334,0.8333333333333334,0.0,-0.0019885510970778,0.0008088622619532,0.0150333840040375,0.6877575990999018,0,risk_on,3,calm,2.1469916926480232e-14,2.8644341399957937e-71,4.725697212566526e-263,0.9999999999999786,80.12101396234183,49.99999999999893,71.08470977363896,bullish
2025-07-22,0.0024564368111654,0.0105199249991899,0.0163916205975753,0.0163505421855998,0.8333333333333334,0.8333333333333334,0.0,0.0051990341223573,-0.0002861605000264,0.0150370437464666,0.6480014301423639,0,risk_on,3,calm,1.0977007702390573e-13,4.5604860963397265e-92,0.0,0.9999999999998904,79.64164718929345,49.99999999999452,70.74915303250377,bullish
